,0,1,2,3,4,5,6,7,8,9
216,4.204382,0.62779856,-4.5553837,3.2187815,2.1755636,3.7982893,-1.1159083,-0.04410556,0.38570783,3.6749237
217,0.097963355,0.62627923,0.9279888,1.8247278,1.4939846,1.4020867,-0.73515725,-0.24218631,0.22474435,0.43550766
218,0.516308,-1.9423761,-0.7785381,-0.008043081,0.5667145,1.2352126,-0.39959148,1.7311459,-1.4451954,2.4399385
219,-1.8878081,0.6770669,2.8766983,-0.006136466,-0.43050432,0.41770893,0.71918166,1.0495542,0.7364298,-1.8352597
220,4.871311,2.4414787,-4.0372615,4.8898163,3.0250657,3.3639212,-1.1763871,-0.86895955,3.325398,2.5727139
221,1.250379,1.0969143,-0.4018626,0.1632011,-0.14803602,-3.0510669,0.0048912168,-3.533661,3.238977,-1.4986105
222,2.0863595,-2.0909545,-3.5687995,-0.43765008,3.2698445,1.7517768,-0.7216144,-1.1905897,-1.4107969,3.6885796
223,0.10406393,-1.3440714,0.61780787,-0.7964535,-1.8927057,-6.7051826,-1.1260756,-4.437853,1.59237,-3.686608
224,-4.6980114,2.9767992,2.34282,-0.041234918,-1.3945515,2.7929323,0.29282266,2.9099963,-2.703938,-2.3509617
225,-3.839017,2.1401608,3.1989896,0.38395977,-2.2999675,2.0222852,-0.03381151,1.7282839,-0.98476595,-1.8315845
226,2.6662598,0.8018869,-1.5445527,1.7076619,2.2091904,1.1283302,1.8227521,-1.3088304,2.9332767,0.5523781
227,-0.2162004,2.2372541,2.877232,-0.3617401,-0.75114256,-4.073244,-0.14650083,-2.349418,3.009976,-1.6090984
228,5.250625,2.2161653,-4.3075624,3.4589913,2.690818,3.4158602,-0.34214997,-1.8007455,2.4337375,3.181176
229,-0.14028344,-0.6547861,0.33871332,0.5602261,-0.32307756,-2.1595714,-0.85132813,-1.6454942,1.7839615,-1.3389369
230,0.9996674,1.8682749,0.34392112,0.2691486,1.1476157,-2.941969,-1.3890864,-1.4537854,2.5051491,-0.8978136
231,-3.7445416,-1.1155328,2.533664,-3.4451175,-5.2157135,-6.944643,-1.5805151,-2.685467,-0.030841589,-7.015796
232,1.9854143,2.1366363,0.13117385,-1.1366814,-0.034350082,-3.3263905,-1.4084315,-2.4915094,3.0991778,-0.664137
233,-3.9908834,2.3715577,2.054149,0.057867885,-3.6039836,1.0058817,-0.19966915,1.7620777,1.4909672,-4.1008396
234,2.6237862,2.1183736,-1.3311269,1.7182959,0.8525593,-2.1738431,-1.8875804,-2.169825,2.9411843,0.2926333
235,1.8544906,-2.0557368,-3.0833378,-0.13102888,3.0494294,1.3824519,0.19102246,1.3614236,-1.6135474,4.459912
236,6.435545,-6.4852667,-9.770464,-2.448513,1.2343137,-7.729774,-2.325468,-0.34633964,-5.731232,8.581934
237,1.6332014,0.7240216,-0.66055787,-0.19227356,0.39145547,-3.882637,-0.23042786,-3.5550423,3.8482606,-1.2970195
238,-0.33339274,-1.2504735,-1.7848377,0.5613629,4.2395973,1.8686295,1.7992269,2.439582,-1.8516017,2.7889373
239,0.3060364,-3.6668484,-4.4721284,-0.35306704,1.155721,-0.5093194,0.31454366,2.4102173,-2.4890807,4.751433
240,4.624425,2.0564637,-2.0951126,2.1257887,0.8717681,-0.7198574,-0.37869662,-2.4127922,3.7172532,1.4436262
241,-0.32966125,1.4861549,1.7691503,0.80820143,0.17127968,2.0405328,-0.49518597,0.944256,-0.30364007,-0.9434136
242,-1.9123406,-1.1519628,1.7122442,-3.8534448,-1.1432962,-2.5092525,-1.1289116,-3.3289132,1.687864,-3.4822586
243,3.3412702,-0.8439776,-4.0642743,0.9892527,1.690035,2.611878,-2.2817316,0.6534703,-0.85777545,3.6875424
244,6.4594345,3.426847,-3.8376594,4.4180155,1.8497586,0.1424889,-2.0715249,-3.7971458,4.76162,2.2076218
245,1.3728878,-2.9533246,-3.6571498,-1.6365011,1.7185869,-2.5682802,0.73574543,-2.371415,-3.487605,4.904181
246,-7.160255,1.385399,4.82847,-0.7403178,-4.33074,-2.4326382,-1.6856048,-0.9233908,2.8083014,-6.8800707
247,2.7579427,1.2408413,-1.9901521,2.8465428,3.2079148,2.7340472,-0.7289804,0.11969105,1.506762,2.0313869
248,-1.6184937,0.3376013,3.4433687,-0.12101817,-2.02236,-0.6492846,1.2756793,1.1055826,0.39120114,-2.1920366
249,-4.0627913,1.2824328,5.1526184,0.11463761,-1.9719954,1.4701073,-0.5876245,3.306404,1.3034825,-3.241997
250,3.4476652,1.4154049,-1.8151183,1.9881686,2.0518506,0.37491927,1.8501478,-1.2638433,2.5776522,1.2137226
251,4.5643,2.307798,-3.359449,4.219383,2.125712,2.2481499,-1.0969326,-0.7863882,3.023098,2.2546844
252,0.07429397,1.0403366,0.5942954,-0.9598067,-0.6236532,-4.3003798,0.267076,-4.80198,1.5109806,-2.6584318
253,5.7476044,0.9349015,-4.4640083,1.7027855,0.9158975,-1.34351,-0.6679471,-3.0986967,1.8352354,3.4188051
254,3.986164,2.1145866,-3.7541535,4.764243,2.9227638,3.8727536,-0.42836618,0.5781842,3.2239912,2.7055836
255,0.38193983,-2.3316343,-2.9129734,-0.46980238,1.7690899,0.3150098,1.3302971,1.7941737,-2.0314927,3.1410308
256,3.2438202,1.8392216,-2.0878327,2.4346902,1.2916262,-0.7748597,-0.38758057,-1.9730161,2.7860966,0.17932086
257,-0.29552987,0.30543494,0.49648893,-0.037211448,1.5711668,1.4239187,0.39506847,0.85591114,-0.3721772,0.40913087
258,0.4939543,-3.063654,-4.6808376,-0.11589903,3.3179684,-1.3860075,0.56693757,0.2901696,-2.5841362,4.0999565
259,2.791057,1.214298,-1.9044473,2.2552924,1.5497313,2.9270666,0.12632102,-0.565738,1.4666903,1.7162954
260,2.6128533,1.5069208,-1.36093,2.3334575,2.016481,2.891643,-0.16332555,0.4462275,1.2051774,1.6632595
261,0.9449675,1.1403574,0.14529732,1.8914282,0.79714966,1.8910682,-0.14370099,0.6015477,0.26071614,0.8600039
262,2.2197187,-4.372374,-5.3823586,-2.8119879,3.3176904,-1.7128755,-0.33105853,-0.6171701,-3.2764397,4.9800415
263,1.5686138,-3.8173892,-1.8446037,-1.3451205,2.3746028,-3.3547132,0.4195847,-0.9790122,-2.4612632,3.7350128
264,0.24234587,0.22659814,0.36219674,0.87757987,1.3145258,2.108381,0.35795572,1.1475565,-0.17900312,0.7279308
265,-1.5125929,0.47127622,2.7193022,-1.4442674,-3.3617651,-3.3460643,-0.63567704,-0.72672164,1.895484,-3.542764
266,4.000754,-2.791533,-3.5638585,-1.5154574,1.3349457,-4.885083,0.17012653,-1.614937,-3.11772,4.5905676
267,4.964639,2.5376003,-4.4956636,4.260727,2.9946554,3.0373333,-1.6076211,-1.6388645,3.205754,3.026044
268,3.4843946,0.35652563,-3.8609672,1.9473433,3.1477802,2.8958497,-0.9534123,-1.348069,1.0110968,3.6733418
269,-1.8145984,0.6354131,1.7829103,-2.2196589,-0.6387178,1.5736074,1.3835199,1.9816804,0.15000209,-0.6131371
270,-3.0562348,2.1573339,2.0566432,-3.4724932,-3.633433,-5.158734,-2.2880874,-3.0181837,0.62004066,-4.617938
271,0.7845514,-2.161612,-3.252482,0.25600278,3.1100292,1.2262659,-0.068471245,-0.26220638,-0.8963752,2.6632915
272,-5.1766605,0.8044721,6.0291157,-1.9466645,-3.7808285,0.9159286,-0.8079625,2.2712827,1.3419755,-4.095528
273,1.3421266,0.51664126,-0.06692217,0.75765896,1.2124968,-2.1810331,0.9986318,-1.4402027,2.088607,-0.41206202
274,-1.4652071,0.7056011,0.43235242,-1.5023365,-3.106119,-5.5325623,-2.1606128,-2.744044,2.8331008,-4.2466674
275,3.9385588,-4.934593,-7.09258,-2.399061,1.0155009,-3.8622468,-0.018305391,1.3493857,-4.1709447,5.978773
276,1.4127511,1.7024897,2.7601392,-2.5812392,-0.9622002,-5.467916,-0.537044,-3.3967304,3.8785503,-1.8753669
277,2.6686544,-4.7826395,-3.8256655,-0.67845416,2.0502157,-4.3306017,0.87101763,-2.154863,-3.5550694,6.67952
278,1.0880504,0.78681475,-0.32964328,-0.704002,-0.22711256,-4.1010046,-0.19111031,-3.0324345,2.8639102,-1.845378
279,-0.80640376,1.5852245,1.0439665,0.08804518,-0.19765443,0.71818304,-0.03620024,1.5570245,-0.27194628,-0.26822442
280,-2.2145057,1.7831042,3.1182146,-0.39263016,-2.4349039,-2.2092652,-1.1892629,-0.36590153,0.5004365,-3.0427651
281,1.1641599,3.692582,0.61942375,-2.1034713,-4.2475114,-8.535496,0.07242793,-4.999365,2.5445838,-4.8922567
282,1.2700661,-1.7466147,-1.4994328,1.0558746,1.7924339,1.1165468,-0.20707706,-0.072224855,-0.9701383,2.2652373
283,1.8767154,-0.91129714,-1.8074565,0.6727812,3.066385,1.6257615,0.8433087,1.8170543,-1.6574714,2.7166493
284,4.2726183,2.0627344,-2.8156557,3.7717433,1.6738241,1.7632622,-1.2868263,-1.9244249,3.2355862,1.854683
285,4.5193152,-4.869815,-4.7600555,-2.3737435,2.8379848,-2.38212,0.3493459,0.06586504,-3.0214546,6.7647023
286,-0.42074803,0.84771484,0.58675313,-0.18837976,0.93915635,1.32266,-0.7983905,0.22043835,-0.0799821,0.4491012
287,-2.9807096,2.8291073,4.1283083,1.8617717,-1.2828329,3.3368342,2.154295,2.839959,-1.0744,-1.1721399
288,3.1009421,0.81978303,-0.6645038,1.2658535,-0.027819514,-1.7801778,-0.42757526,-2.4954731,3.733312,-0.9240781
289,-0.007635474,1.6975389,0.18564768,0.7449714,-0.15890437,-6.5490246,-3.1543489,-3.8565953,5.3484435,-2.604736
290,-0.9235977,-0.39118356,2.1503446,-0.69577855,-0.9990276,-4.6847935,1.5522192,-1.5150936,2.0668552,-2.162949
291,1.4288056,-1.1105577,-1.5274646,0.05725658,2.0331252,2.1486173,0.27031085,0.13864625,-0.87477744,1.8813198
292,-0.876631,-3.092035,-0.38340628,-2.5225518,-1.5640283,-2.4131489,1.4316249,-0.4209764,-2.6232154,0.34774774
293,3.2820563,1.1873465,-2.4380574,2.8479404,2.492782,1.4412386,-1.0299052,-1.0076013,1.8680665,1.6529278
294,4.466087,-4.7874384,-5.746111,-2.256606,2.6860874,-4.767826,-2.4408438,-0.03557524,-2.7470417,6.707047
295,0.47448114,1.5231364,0.109836735,-0.37510705,1.9211192,-1.4418828,0.034784973,-2.805282,2.0565462,0.13805926
296,-1.7120087,1.4750175,2.2080758,-1.3192809,-0.39805603,1.4528859,1.6590621,1.7929107,-0.89161736,-0.63827664
297,0.45271254,4.301233,6.14406,-0.87790346,-4.2549863,-5.652848,-1.5267506,-4.82207,6.9146643,-6.1818943
298,0.9233546,0.74903816,-0.06458151,1.0855634,1.5317607,2.6538951,0.010878697,0.1674355,0.023047537,0.7984289
299,1.5306137,-5.2011566,-5.185298,-0.9590244,1.362047,-3.818072,1.7750236,0.533273,-4.5412164,6.348502
300,3.898326,-1.0789897,-3.906829,2.6061046,2.1148202,3.5190883,-0.016429067,-0.104447424,0.020178914,3.8446786
301,-2.1975853,1.7995155,1.6761122,-2.7761059,-3.410695,-4.01814,-0.36250553,-2.622055,3.07903,-5.919739
302,-0.025347173,-1.3370837,-1.6724603,1.1472404,1.68592,2.043349,1.3248142,-0.39161772,-2.3693147,2.501311
303,-1.5266194,0.93707114,2.7677882,0.37173963,-0.79442704,2.5967374,0.37377676,0.41404015,-0.42326078,-1.1511109
304,-0.18535236,-0.6616416,-0.2651689,-1.0098896,-2.8683114,-8.404982,-2.6483154,-5.275324,2.5689356,-4.9712744
305,7.400771,-7.9161453,-10.184846,-3.1095634,2.0019853,-6.628612,-1.7644671,3.5204892,-7.798064,10.1391115
306,-0.51650983,0.5509366,0.5207297,0.6118507,0.79362375,1.1625395,-0.15775755,0.3052012,0.9528153,0.87687385
307,0.80639803,1.6862274,0.5254775,0.91353023,0.40505028,1.2673068,0.5443914,0.2022327,0.84054023,0.40028244
308,1.1315944,-4.5456457,-5.369212,-3.0449028,2.0527358,-1.8675506,-0.3986747,0.6042283,-5.366434,5.67066
309,3.0766091,-5.121163,-4.828573,-1.6102413,3.2695146,-3.6105042,-0.1688784,0.2146007,-3.914057,5.669534
310,1.8388929,2.234222,-0.43001962,0.5692036,1.011362,-2.1654992,-0.92331034,-2.8805654,2.4144313,-1.0652294
311,2.1333718,-6.812785,-9.262566,-0.9049119,-0.10693693,-5.218969,0.12514299,0.7640157,-6.470868,8.265965
312,-3.423895,1.3944147,0.6429355,0.106883645,-1.7959362,-1.0923514,-1.8727546,0.43894982,-0.69103646,-3.4355597
313,-0.5902803,-0.15767246,0.9957394,-0.32820487,-0.3608942,-2.549543,1.6243701,-2.1066124,0.7662478,-2.2162259
314,1.5666394,-1.0007555,-1.706449,0.22886543,2.945794,0.71519786,-0.18291748,1.3288219,-1.2243952,2.702593
315,2.500786,-5.2281833,-4.667924,-1.1473241,2.8449388,-3.4912078,2.228105,-0.39346516,-3.4381905,6.947471
316,1.4910518,-3.9580076,-3.3904004,-1.6623536,3.0059838,-0.41256046,1.8170239,0.48766255,-2.7954416,5.563819
317,5.4767017,2.8957794,-2.3590782,2.3644822,0.7389045,-2.5721385,0.43300307,-3.121163,5.312788,-0.073838145
318,1.2364986,1.4781821,0.22728157,-0.536698,-0.11089826,-1.5311848,1.5044004,-2.070464,1.3459853,-1.3105041
319,1.6371675,-5.6200175,-6.816588,-2.25086,-0.9298458,-3.3521852,0.5168847,1.0681484,-5.1572304,7.727466
320,0.78556335,-2.1704557,-1.9280319,-0.75679624,2.2059193,2.2253087,-0.073125094,1.241564,-2.9086475,2.9153297
321,-3.0562396,4.3342104,3.590703,-0.41025102,-2.1031718,1.7160281,-0.32802224,2.6190746,-0.8945255,-1.4389901
322,-3.7427936,1.6142758,5.2730784,-0.81499463,-2.2698736,1.5307884,1.7663546,3.1392303,-2.255628,-1.1106247
323,3.0688915,1.5473934,-1.3580737,1.0727007,-0.24629116,-2.114478,-1.8519721,-3.0015857,3.3950443,-0.49678016
324,0.0692215,1.0398674,0.075850666,1.0202323,1.5747465,2.3409104,0.5620498,-0.20919897,0.6628476,0.08473315
325,3.5908215,0.304146,-4.4515624,1.8236437,3.5570512,2.9618068,-2.0941439,0.5856692,0.6107812,3.8633747
326,2.4149544,1.9337021,-1.4304769,2.466452,0.8958074,-1.4709107,-0.78723747,-2.4293718,2.6604776,-0.62386143
327,4.752227,1.4764036,-4.196181,3.554112,1.7848623,3.0571246,-1.39567,-0.20790464,1.9347363,3.235646
328,1.9215624,-2.937514,-1.9887471,0.25120848,3.9852452,-0.14909407,-0.5814805,1.111172,-1.6931778,3.2455862
329,2.691749,-4.8394904,-3.8110464,-1.5722572,2.623271,-5.41674,-2.2066882,0.8443668,-3.2368367,5.882714
330,-2.983203,1.6079186,3.765669,1.767618,-1.9008832,1.6076275,-0.8169156,3.0721774,-0.5322995,-2.9002986
331,-1.8765748,1.2117741,1.2770934,0.86105144,0.13846685,2.3402996,-0.42019123,0.9981987,-0.6346249,-1.1552979
332,2.2950137,-1.5048442,-2.2302618,-1.2177569,1.7531923,-0.30671543,0.33434832,-0.1553793,-2.1291423,3.441093
333,-3.2310827,1.4716988,4.3479633,2.2768054,-1.0785459,3.1497195,0.88089836,3.2362087,0.047171652,-1.8348222
334,-0.95146596,0.732633,2.5758462,1.7936051,-0.42579794,2.6639853,-0.7407625,1.1413869,-0.54285216,-0.6928166
335,1.9045331,2.1443026,0.9057745,-2.4458323,-2.0673137,-5.750998,0.99499416,-3.0662823,4.3302736,-3.4031074
336,0.63700205,3.9470067,0.5132024,-1.151257,-2.940939,-5.0500665,0.9121817,-4.1095986,1.3348876,-2.7863646
337,-0.76009744,1.7850242,1.137655,-1.6510493,-1.3263327,-2.2727942,1.0476068,-0.17078245,0.5993861,-1.7167931
338,4.0894566,2.562101,-3.336861,4.681876,2.38457,2.531621,-1.7276663,-0.7865701,3.7661443,2.2579134
339,2.4335804,0.5182043,-1.635802,0.3180034,1.0176617,-3.694066,1.28079,-2.36369,1.6806232,0.93340653
340,3.5340703,1.9390163,-2.4616003,2.8868008,3.321845,3.4559639,1.2314948,0.24730451,2.0194538,1.9615742
341,5.270275,-6.7129292,-6.376705,-1.5566881,3.9309304,-4.79395,-0.9545789,2.441289,-5.368908,8.234341
342,-3.0509226,2.3029978,3.5402565,1.2402657,-1.9014611,2.748276,0.2897772,3.3551517,-0.5389053,-1.55699
343,-0.16725677,1.37654,0.98977834,1.8626184,1.4654949,1.679178,0.004994154,1.0582271,0.05604294,0.47681645
344,5.1041703,2.1798718,-4.735353,3.015767,3.2398133,2.9403682,-3.0196052,0.030555725,3.2694538,3.2393918
345,-3.2691867,-0.901029,3.6099977,0.088890016,-1.3835785,0.69983524,-1.9190559,1.6970377,-1.1303743,-2.9518297
346,0.76297367,-2.0689874,-0.6492492,-2.116468,-0.87246865,-5.800251,-3.0049982,-3.8991542,3.6662571,-4.5056868
347,-4.619459,3.1916723,5.1805053,-1.8861113,-3.3612382,-0.5982279,2.033101,2.6447935,0.773505,-5.3233657
348,3.1301215,-0.081134275,-4.763807,2.769242,3.1521404,3.606954,-1.1743218,1.6715902,0.51206374,4.2005224
349,0.381362,1.1233833,0.68937963,0.8818,0.77613443,2.9544759,-0.27966425,0.52909875,1.0566235,-0.23456463
350,2.220169,-1.8972512,-3.9893537,-0.14799058,3.1525004,0.5322919,-0.0386886,0.42410293,-1.3832625,4.4207997
351,-0.73307997,0.59898293,0.34772187,-1.4064333,-2.0685067,-3.2383087,-2.638894,-2.7862382,1.8743061,-1.7210281
352,0.06428142,-2.672936,-1.7024834,-0.72231865,1.6568575,-1.4325923,-0.57075363,-0.8498933,-2.3847494,3.33048
353,3.2596316,-5.203083,-5.943125,-2.3266654,2.3357706,-4.0829268,1.3717614,0.09707427,-4.295347,6.1440444
354,-0.009479046,1.5481225,1.3483838,0.112473875,-0.5077249,-2.232687,-0.021826446,-1.5818689,2.440275,-1.0517734
355,2.8654616,-5.089702,-4.819312,-0.71242416,2.7034817,-2.808271,-1.2241223,0.88356495,-4.075025,6.5890026
356,-3.2269862,2.79897,5.124418,2.9037848,-2.928955,3.5253305,1.2814429,3.059086,-1.1736116,-3.2834744
357,5.786605,2.4986498,-2.805659,3.4522479,2.2930086,-1.824075,-4.1633687,-2.9261506,4.9407706,1.3793998
358,-1.9172344,2.6303642,1.9584112,1.3709857,-0.26676553,3.6838026,-0.34383857,1.6355875,-0.72177035,-0.45819288
359,2.278327,-0.6435909,-2.5323179,1.8725164,2.560186,2.248156,-2.1023293,0.12575206,-0.43346924,2.829346
360,0.9602951,0.290547,1.4278926,-1.7957141,-2.2924304,-7.0919495,0.24459207,-2.5726664,3.278036,-1.5144681
361,0.6864394,-0.32835025,-0.82388806,1.3640342,2.0807881,1.4295815,-0.43082416,1.6015537,-0.30365902,1.5575339
362,3.7497065,2.4107275,-3.051999,3.0519361,2.8601007,3.5478594,-3.3735652,-0.92270833,2.5922046,2.591834
363,2.2257285,-1.8685501,-1.368359,1.4274516,1.4970564,2.2664733,-0.017045505,1.7895877,-0.37637836,2.495956
364,2.8553672,1.5932953,-2.8341787,3.6784804,2.4148588,3.0417366,-1.7936907,-0.7467693,2.9411361,2.1960711
365,0.7321725,0.25674176,0.14469638,0.65831923,1.5515109,0.5263036,-0.6557528,-1.1289847,-0.028170228,0.4627508
366,0.23439845,-1.0707413,-1.1049534,0.3343885,1.6074401,0.803972,-1.5168383,1.8726368,-1.4373083,2.2293153
367,1.7447115,0.69092274,-1.0123938,1.0641408,1.4629806,2.7087636,-0.9541997,0.43960845,0.8251822,1.4715669
368,-3.041568,2.9305124,4.5847397,-4.693631,-3.6656961,-0.71767175,-0.5257241,0.68317527,1.1021236,-4.4339514
369,-1.4213494,2.7707767,1.8729452,0.6194954,0.6189986,1.1632414,0.12138823,1.209588,0.44733858,-0.31221595
370,2.7043629,0.97158825,-0.42322028,1.0689627,0.62438405,-1.5473647,-2.4013517,-1.9745333,3.0134118,-0.14663614
371,3.4413507,1.2844341,-3.3309164,3.176488,1.5107886,2.2797933,-0.62917864,0.33146334,1.2990223,2.9753296
372,0.7477168,-1.2596759,-1.6458486,-0.8518249,1.397684,1.3341062,-0.20391887,1.3339076,-1.5663102,2.54751
373,-1.0707741,1.2306398,1.5857834,2.02758,0.07419795,2.047924,-0.66566604,1.649392,0.54388875,-0.17853038
374,1.8958344,-2.1143582,-3.4281383,-0.24324703,2.2841845,-0.519469,-0.6143495,0.24191798,-1.7005671,4.0561457
375,0.15064722,0.62300384,1.1012189,0.75113195,1.5001596,0.66403484,-0.6830881,0.85451925,0.58666253,-0.0020212084
376,-0.65459394,1.4626027,-0.80079675,-2.6905844,-1.9374754,-7.180084,-0.6745364,-3.4991689,3.9279675,-3.1219995
377,5.533052,3.5202012,-2.889628,1.5543019,2.0326164,-2.1510446,-1.282008,-2.8476949,3.800095,1.4656926
378,0.62628824,1.0966332,0.09547156,1.361176,-0.0405401,2.4523468,2.0770876,-0.06173396,-0.75029945,0.35612753
379,-2.3497844,0.9130533,3.3727818,0.91976076,-0.6806734,3.5159836,1.6184359,1.8756689,-0.6203899,-1.2192243
380,1.0048478,-1.1700757,-2.664876,-0.18534485,2.682705,0.45613396,-0.6880408,-0.19585761,-0.880057,3.537581
381,2.533115,-3.1945548,-3.4315858,-0.18446982,1.2566285,-1.2331591,0.16019177,-0.8776059,-2.21782,3.9866097
382,3.0185812,-3.6743793,-4.769527,-1.2960763,-1.3793023,-3.5428853,-0.6706139,2.2213185,-3.459532,5.566327
383,-2.2463126,1.8149574,3.968923,1.9564884,-1.4454871,2.28462,1.2359508,2.4688709,0.23639923,-1.8014861
384,4.627548,-4.7073183,-5.0157175,-1.0056479,4.1625843,-3.5598645,-0.31096062,0.07053723,-4.5721416,6.1441536
385,4.1208467,2.354643,-1.4969239,-0.08560908,0.43064633,-4.574404,-0.4871172,-3.720064,4.170764,-1.7333956
386,0.7638713,-0.09483397,0.15105662,0.037558634,1.1946886,-2.3778167,-0.82623756,-0.8398705,0.9919549,-0.8166892
387,-3.1730642,2.633956,2.5243964,-1.5744197,-2.2045708,-0.508462,3.6291504,-0.4073681,1.2249805,-3.3483014
388,2.4633522,-4.672176,-5.1586084,-1.4762074,3.3734694,-4.81225,-0.24257645,-0.51521313,-2.9763103,6.0865765
389,6.5906568,3.319355,-5.337628,4.875136,3.146208,2.3983433,-1.6817572,-2.3186293,4.2815523,3.4571364
390,0.32934386,0.5937,-0.09927237,0.4282283,1.810385,1.6090931,-0.43936488,1.3516206,-1.5108023,1.7395725
391,-2.1776652,1.2209896,2.0271072,0.05648166,0.2300824,2.6459675,0.85404444,1.6945101,-0.13662398,-0.8647467
392,-0.79410225,-3.0345259,0.2760967,-4.986729,-4.030175,-4.3696337,-2.687293,-2.2899456,2.2494457,-2.9304914
393,3.314806,2.103428,-2.235976,3.3311381,2.4984043,2.7576942,-2.8185475,0.6846866,2.6470635,1.7059821
394,2.466159,-2.6194224,-2.9352465,-0.6646929,0.28870618,-4.8683968,-0.6605897,-2.1442745,-2.070068,2.1927786
395,3.611187,-0.22393918,-4.408534,2.6143537,2.035455,3.2488036,-1.1612821,0.57834136,1.1087836,3.6010375
396,1.4511774,-0.045223773,-2.0036626,1.4028931,1.8097875,2.1456752,-0.37424853,0.42785218,-0.4032811,2.776677
397,1.6556747,-0.52784926,-2.123148,1.1307067,1.3754936,1.787311,-0.42667174,0.59412724,-0.81175673,2.6803935
398,5.0925875,-6.0422225,-7.4874244,-2.890916,-0.3768375,-5.6291146,-0.5445858,0.4203844,-5.214202,7.391106
399,2.527862,-2.1268137,-3.5309486,0.13205808,4.81282,1.1994624,-0.43495077,0.4503136,-1.6219945,3.4951754
400,1.7935613,0.7899678,-1.8305382,2.1288688,0.6724868,3.7721696,-0.894034,0.39051473,0.44697627,1.7616799
401,0.54980236,1.7979746,1.0342358,-0.0058488846,1.0611663,0.8674346,-1.2156643,0.100490645,0.79505885,-0.1877501
402,1.7932284,1.1752417,-0.083518684,0.8126337,0.061998695,-1.9558885,-0.38462922,-2.2815611,3.4549096,-0.719776
403,2.861901,-1.1866604,-3.9692175,1.7598608,2.5301948,2.0563593,-1.0207833,1.0705192,-1.1578362,4.464621
404,0.86235493,1.8824437,0.1802586,2.160326,0.16604555,1.4026679,1.2555141,1.2811253,1.5924304,0.80307424
405,3.5531535,1.8384249,-2.7293732,2.5303235,1.5190403,2.6297445,-0.13589036,-0.21682692,2.4223175,1.7754017
406,0.76498836,0.33392468,-0.70865536,-1.3334427,-0.5939647,-4.794006,-0.026619077,-3.633981,3.2745245,-2.804979
407,1.696556,0.14201242,-0.62218976,-0.8463523,-0.65145874,-4.8932066,-1.57566,-4.0416784,4.9098597,-1.4430358
408,0.36870542,-0.40385595,-0.47049838,-0.83080566,0.90617573,0.82682586,0.25042325,2.0868347,-0.53506315,1.0040745
409,4.6876297,-0.939238,-5.614371,3.062685,2.4174418,3.8916912,-1.4659942,0.60835266,0.1335232,4.5089474
410,0.09593222,0.21962547,0.4919692,1.0451372,1.1585622,1.6051707,-0.072495826,0.59596246,-0.78602564,0.2123298
411,-1.0049027,0.31831807,1.9512658,0.30340233,0.27134877,0.75119776,-1.0249095,-0.9358486,0.11766483,-1.4138606
412,4.9060183,-9.048312,-11.066175,-5.3739753,6.104179,-8.726645,-0.113661095,1.1008874,-8.293729,13.234653
413,4.802496,2.1760411,-2.9112062,2.1438742,1.9951589,-0.46353513,0.3226211,-2.5018559,3.9273262,0.91996324
414,4.3473086,-5.5613675,-7.8284845,-1.2378128,1.0944705,-6.060241,-2.4470181,-0.40990573,-3.3769019,6.502329
415,-0.31098872,1.4043822,-0.46290317,-2.1229043,0.13596368,-4.690139,0.09289923,-5.135334,3.2483168,-2.0480146
416,0.6665833,-2.194128,-2.3847215,0.3519311,1.3624358,-0.35785726,0.93567514,0.6961126,-1.6601725,3.6298285
417,-0.045099616,0.96647394,1.8671448,-0.97495806,-0.34711984,-3.9135041,0.3945458,-2.9034529,1.7989571,-1.5455115
418,4.119058,-4.352539,-5.9171677,-2.3488543,2.483191,-5.2560067,2.1259894,0.47733867,-4.068533,5.8366237
419,-0.70722413,0.6113577,1.5375283,1.2658838,0.87875915,0.9783907,-1.306574,0.90278095,0.754246,0.0028718337
420,1.5214555,-2.5056808,-3.5641317,0.8436339,3.7276826,0.21674436,-1.2103338,-1.4362683,-1.3418833,4.0821385
421,4.6864967,-6.201247,-8.096158,-1.5607681,0.76605356,-6.2907596,1.737354,-0.37050152,-5.582128,8.576956
422,5.976761,-7.171539,-9.192821,-3.8881435,6.4182568,-6.9392114,1.50551,-0.16740012,-6.750228,9.066227
423,4.6702123,1.6018097,-4.1182246,4.035655,2.8499079,2.9132426,-3.251007,-1.1167067,2.5151014,2.801051
424,1.2211413,-5.820785,-7.4210925,-3.1224964,1.3771439,-3.842262,0.7059275,1.2075044,-5.7609763,7.845068
425,1.9272335,-1.593217,-1.1855336,-0.45861754,1.558939,-3.64438,-2.1545322,-1.4856504,-0.6552623,2.2191095
426,5.5550127,2.8873713,-4.3609667,4.720604,2.3186898,4.1003523,-0.6223886,-0.90438914,3.3097265,3.2502165
427,4.772681,2.1478424,-4.0754647,4.1690726,3.213734,2.8139746,-1.8179677,-0.7318956,2.8109488,2.770331
428,0.1646722,-0.21101393,-0.49447286,1.3517462,1.0256858,1.105672,-1.2618417,0.057056308,0.31376457,2.0483708
429,3.094896,2.1578648,-2.0836155,2.7255642,2.3293483,2.6875987,-2.4356227,-0.28649056,2.884698,1.9544146
430,-1.2820318,1.6702082,0.88027245,3.165493,1.3219076,2.711611,1.335839,-0.30870473,0.10469698,0.36214238
431,1.221361,0.49912333,-1.0626484,1.1252024,1.4398516,2.3604193,-0.3852203,0.73479724,0.52333033,1.3402877
